"","Account","Date","month","day","year","hour","PeakHour","temperature","DayOfWeek","Weekday","kWh"
"1162",999999999,2014-02-18,2,18,2014,9,1,26.1,0,1,88.35
"1163",999999999,2014-02-18,2,18,2014,10,1,30,1,1,101.054999
"1164",999999999,2014-02-18,2,18,2014,11,1,30.43333333,2,1,95.985
"1165",999999999,2014-02-18,2,18,2014,12,1,30.13333333,3,1,73.41
"1166",999999999,2014-02-18,2,18,2014,13,1,30.43333333,4,1,71.1
"1167",999999999,2014-02-18,2,18,2014,14,1,32,5,0,67.14
"1168",999999999,2014-02-18,2,18,2014,15,1,33.45,6,0,31.605
"1170",999999999,2014-02-18,2,18,2014,17,1,33.2,1,1,0.03
"1172",999999999,2014-02-18,2,18,2014,19,1,29.55,3,1,0.255
"1173",999999999,2014-02-18,2,18,2014,20,0,28.2,4,1,0.24
"1183",999999999,2014-02-19,2,19,2014,6,0,23,0,1,21.675
"1184",999999999,2014-02-19,2,19,2014,7,1,24.1,1,1,82.44
"1185",999999999,2014-02-19,2,19,2014,8,1,26.1,2,1,83.895
"1186",999999999,2014-02-19,2,19,2014,9,1,28.9,3,1,86.715
"1187",999999999,2014-02-19,2,19,2014,10,1,32,4,1,74.58
"1188",999999999,2014-02-19,2,19,2014,11,1,33.1,5,0,77.565
"1189",999999999,2014-02-19,2,19,2014,12,1,34,6,0,68.94
"1190",999999999,2014-02-19,2,19,2014,13,1,34,0,1,55.245
"1191",999999999,2014-02-19,2,19,2014,14,1,34,1,1,50.595
"1192",999999999,2014-02-19,2,19,2014,15,1,33.84,2,1,30.6
"1193",999999999,2014-02-19,2,19,2014,16,1,33.9,3,1,0.165
"1194",999999999,2014-02-19,2,19,2014,17,1,33.9,4,1,0.255
"1195",999999999,2014-02-19,2,19,2014,18,1,35.35,5,0,0.225
"1196",999999999,2014-02-19,2,19,2014,19,1,33.86666667,6,0,0.21
"1197",999999999,2014-02-19,2,19,2014,20,0,33.45,0,1,0.135
"1198",999999999,2014-02-19,2,19,2014,21,0,33.45,1,1,0.06
"1207",999999999,2014-02-20,2,20,2014,6,0,36,3,1,14.46
"1208",999999999,2014-02-20,2,20,2014,7,1,37.9,4,1,66.135
"1209",999999999,2014-02-20,2,20,2014,8,1,39,5,0,74.355
"1210",999999999,2014-02-20,2,20,2014,9,1,39.9,6,0,126.719997
"1211",999999999,2014-02-20,2,20,2014,10,1,43,0,1,218.384996
"1212",999999999,2014-02-20,2,20,2014,11,1,44.1,1,1,189.674995
"1213",999999999,2014-02-20,2,20,2014,12,1,46,2,1,44.31
"1214",999999999,2014-02-20,2,20,2014,13,1,46.9,3,1,31.785
"1215",999999999,2014-02-20,2,20,2014,14,1,48,4,1,27.99
"1216",999999999,2014-02-20,2,20,2014,15,1,48,5,0,18.21
"1217",999999999,2014-02-20,2,20,2014,16,1,45,6,0,0.03
"1221",999999999,2014-02-20,2,20,2014,20,0,39.9,3,1,0.03
"1222",999999999,2014-02-20,2,20,2014,21,0,38.76666667,4,1,0.06
"1231",999999999,2014-02-21,2,21,2014,6,0,35.8,6,0,12.375
"1232",999999999,2014-02-21,2,21,2014,7,1,35.73333333,0,1,53.415
"1233",999999999,2014-02-21,2,21,2014,8,1,36.7,1,1,38.31
"1234",999999999,2014-02-21,2,21,2014,9,1,36.3,2,1,32.88
"1235",999999999,2014-02-21,2,21,2014,10,1,37,3,1,31.905
"1236",999999999,2014-02-21,2,21,2014,11,1,37.2,4,1,36.21
"1237",999999999,2014-02-21,2,21,2014,12,1,37.2,5,0,40.11
"1238",999999999,2014-02-21,2,21,2014,13,1,37.56666667,6,0,41.55
"1239",999999999,2014-02-21,2,21,2014,14,1,37,0,1,30.615
"1240",999999999,2014-02-21,2,21,2014,15,1,37,1,1,17.685
"1241",999999999,2014-02-21,2,21,2014,16,1,37.2,2,1,1.695
"1242",999999999,2014-02-21,2,21,2014,17,1,36.66666667,3,1,3.285
"1243",999999999,2014-02-21,2,21,2014,18,1,40.1,4,1,8.205
"1244",999999999,2014-02-21,2,21,2014,19,1,43.125,5,0,6.69
"1245",999999999,2014-02-21,2,21,2014,20,0,39.55,6,0,3.27
"1246",999999999,2014-02-21,2,21,2014,21,0,39,0,1,0.18
"1247",999999999,2014-02-21,2,21,2014,22,0,39,1,1,0.015
"1303",999999999,2014-02-24,2,24,2014,6,0,34,1,1,27.165
"1304",999999999,2014-02-24,2,24,2014,7,1,35.1,2,1,124.394998
"1305",999999999,2014-02-24,2,24,2014,8,1,35.1,3,1,160.769996
"1306",999999999,2014-02-24,2,24,2014,9,1,35.1,4,1,141.884997
"1307",999999999,2014-02-24,2,24,2014,10,1,36,5,0,143.159996
"1308",999999999,2014-02-24,2,24,2014,11,1,36,6,0,115.244998
"1309",999999999,2014-02-24,2,24,2014,12,1,34,0,1,106.574998
"1310",999999999,2014-02-24,2,24,2014,13,1,34,1,1,105
"1311",999999999,2014-02-24,2,24,2014,14,1,34,2,1,99.254997
"1312",999999999,2014-02-24,2,24,2014,15,1,32,3,1,55.319999
"1313",999999999,2014-02-24,2,24,2014,16,1,30.9,4,1,0.975
"1314",999999999,2014-02-24,2,24,2014,17,1,30,5,0,0.21
"1315",999999999,2014-02-24,2,24,2014,18,1,28.9,6,0,0.21
"1316",999999999,2014-02-24,2,24,2014,19,1,27,0,1,0.075
"1327",999999999,2014-02-25,2,25,2014,6,0,21.9,4,1,30.69
"1328",999999999,2014-02-25,2,25,2014,7,1,23,5,0,133.019998
"1329",999999999,2014-02-25,2,25,2014,8,1,23,6,0,159.494997
"1330",999999999,2014-02-25,2,25,2014,9,1,24.1,0,1,132.374995
"1331",999999999,2014-02-25,2,25,2014,10,1,26.1,1,1,121.859999
"1332",999999999,2014-02-25,2,25,2014,11,1,26.1,2,1,125.804997
"1333",999999999,2014-02-25,2,25,2014,12,1,27,3,1,108.824999
"1334",999999999,2014-02-25,2,25,2014,13,1,28,4,1,103.439999
"1335",999999999,2014-02-25,2,25,2014,14,1,28,5,0,99.974999
"1336",999999999,2014-02-25,2,25,2014,15,1,28.9,6,0,55.874999
"1337",999999999,2014-02-25,2,25,2014,16,1,27,2,1,4.47
"1338",999999999,2014-02-25,2,25,2014,17,1,26.1,3,1,0.78
"1339",999999999,2014-02-25,2,25,2014,18,1,25,4,1,0.495
"1340",999999999,2014-02-25,2,25,2014,19,1,24.1,5,0,0.09
"1341",999999999,2014-02-25,2,25,2014,20,0,24.1,6,0,0.03
"1351",999999999,2014-02-26,2,26,2014,6,0,19,2,1,29.055
"1352",999999999,2014-02-26,2,26,2014,7,1,19,3,1,124.364997
"1353",999999999,2014-02-26,2,26,2014,8,1,21,4,1,158.054999
"1354",999999999,2014-02-26,2,26,2014,9,1,24.1,5,0,149.249997
"1355",999999999,2014-02-26,2,26,2014,10,1,26.1,6,0,130.559996
"1356",999999999,2014-02-26,2,26,2014,11,1,28,0,1,109.304994
"1357",999999999,2014-02-26,2,26,2014,12,1,30,1,1,102.72
"1358",999999999,2014-02-26,2,26,2014,13,1,30.9,2,1,103.934999
"1359",999999999,2014-02-26,2,26,2014,14,1,30,3,1,99.224997
"1360",999999999,2014-02-26,2,26,2014,15,1,28.9,4,1,54.135
"1361",999999999,2014-02-26,2,26,2014,16,1,28,5,0,1.8
"1362",999999999,2014-02-26,2,26,2014,17,1,25,6,0,0.36
"1363",999999999,2014-02-26,2,26,2014,18,1,23,0,1,0.015
"1375",999999999,2014-02-27,2,27,2014,6,0,15.1,5,0,31.155
"1376",999999999,2014-02-27,2,27,2014,7,1,16,6,0,141.374997
"1377",999999999,2014-02-27,2,27,2014,8,1,19,0,1,160.664998
"1378",999999999,2014-02-27,2,27,2014,9,1,21,1,1,151.574997
"1379",999999999,2014-02-27,2,27,2014,10,1,25,2,1,150.344996
"1380",999999999,2014-02-27,2,27,2014,11,1,28,3,1,134.324997
"1381",999999999,2014-02-27,2,27,2014,12,1,28,4,1,118.41
"1382",999999999,2014-02-27,2,27,2014,13,1,28,5,0,105.24
"1383",999999999,2014-02-27,2,27,2014,14,1,26.5,6,0,93.134998
"1384",999999999,2014-02-27,2,27,2014,15,1,26.23333333,0,1,50.265
"1385",999999999,2014-02-27,2,27,2014,16,1,27,1,1,0.84
"1399",999999999,2014-02-28,2,28,2014,6,0,10.9,1,1,29.595
"1400",999999999,2014-02-28,2,28,2014,7,1,12,2,1,125.279997
"1401",999999999,2014-02-28,2,28,2014,8,1,15.1,3,1,154.199996
"1402",999999999,2014-02-28,2,28,2014,9,1,17.1,4,1,153.614996
"1403",999999999,2014-02-28,2,28,2014,10,1,19.9,5,0,149.804999
"1404",999999999,2014-02-28,2,28,2014,11,1,21,6,0,119.804996
"1405",999999999,2014-02-28,2,28,2014,12,1,23,0,1,106.935
"1406",999999999,2014-02-28,2,28,2014,13,1,24.1,1,1,104.939998
"1407",999999999,2014-02-28,2,28,2014,14,1,24.1,2,1,94.935
"1408",999999999,2014-02-28,2,28,2014,15,1,24.1,3,1,49.26
"1410",999999999,2014-02-28,2,28,2014,17,1,21.9,5,0,0.09
"1411",999999999,2014-02-28,2,28,2014,18,1,21.9,6,0,0.015
"1426",999999999,2014-03-01,3,1,2014,9,1,25,0,1,0.03
"1428",999999999,2014-03-01,3,1,2014,11,1,32,2,1,0.03
"1471",999999999,2014-03-03,3,3,2014,6,0,19,3,1,28.665
"1472",999999999,2014-03-03,3,3,2014,7,1,19,4,1,134.054997
"1473",999999999,2014-03-03,3,3,2014,8,1,19,5,0,160.319997
"1474",999999999,2014-03-03,3,3,2014,9,1,19.9,6,0,170.144996
"1475",999999999,2014-03-03,3,3,2014,10,1,21,0,1,178.424996
"1476",999999999,2014-03-03,3,3,2014,11,1,21,1,1,178.289996
"1477",999999999,2014-03-03,3,3,2014,12,1,21.9,2,1,162.914997
"1478",999999999,2014-03-03,3,3,2014,13,1,21.9,3,1,139.679997
"1479",999999999,2014-03-03,3,3,2014,14,1,23,4,1,119.909998
"1480",999999999,2014-03-03,3,3,2014,15,1,23,5,0,58.35
"1481",999999999,2014-03-03,3,3,2014,16,1,23,6,0,0.33
"1483",999999999,2014-03-03,3,3,2014,18,1,21.9,1,1,0.06
"1495",999999999,2014-03-04,3,4,2014,6,0,12.9,6,0,25.425
"1496",999999999,2014-03-04,3,4,2014,7,1,14,0,1,123.029998
"1497",999999999,2014-03-04,3,4,2014,8,1,17.1,1,1,153.464996
"1498",999999999,2014-03-04,3,4,2014,9,1,19.9,2,1,160.994994
"1499",999999999,2014-03-04,3,4,2014,10,1,23,3,1,169.904998
"1500",999999999,2014-03-04,3,4,2014,11,1,25,4,1,148.694996
"1501",999999999,2014-03-04,3,4,2014,12,1,27,5,0,137.744997
"1502",999999999,2014-03-04,3,4,2014,13,1,28.9,6,0,131.565
"1503",999999999,2014-03-04,3,4,2014,14,1,28.9,0,1,123.42
"1504",999999999,2014-03-04,3,4,2014,15,1,30,1,1,65.729999
"1505",999999999,2014-03-04,3,4,2014,16,1,30,2,1,0.6
"1506",999999999,2014-03-04,3,4,2014,17,1,28.9,3,1,0.225
"1507",999999999,2014-03-04,3,4,2014,18,1,28.9,4,1,0.12
"1519",999999999,2014-03-05,3,5,2014,6,0,24.1,2,1,26.49
"1520",999999999,2014-03-05,3,5,2014,7,1,25,3,1,116.459999
"1521",999999999,2014-03-05,3,5,2014,8,1,26.1,4,1,152.669995
"1522",999999999,2014-03-05,3,5,2014,9,1,27,5,0,151.454997
"1523",999999999,2014-03-05,3,5,2014,10,1,27,6,0,137.684996
"1524",999999999,2014-03-05,3,5,2014,11,1,27.3,0,1,132.359998
"1525",999999999,2014-03-05,3,5,2014,12,1,26.35,1,1,116.534997
"1526",999999999,2014-03-05,3,5,2014,13,1,26.06666667,2,1,115.664996
"1527",999999999,2014-03-05,3,5,2014,14,1,24.45,3,1,106.664998
"1528",999999999,2014-03-05,3,5,2014,15,1,24.56666667,4,1,56.31
"1529",999999999,2014-03-05,3,5,2014,16,1,23.9,5,0,0.645
"1530",999999999,2014-03-05,3,5,2014,17,1,22.45,6,0,0.15
"1531",999999999,2014-03-05,3,5,2014,18,1,21.9,0,1,0.09
"1533",999999999,2014-03-05,3,5,2014,20,0,21.9,2,1,0.12
"1543",999999999,2014-03-06,3,6,2014,6,0,12,5,0,27.12
"1544",999999999,2014-03-06,3,6,2014,7,1,14,6,0,118.634999
"1545",999999999,2014-03-06,3,6,2014,8,1,17.1,0,1,151.154998
"1546",999999999,2014-03-06,3,6,2014,9,1,19.9,1,1,152.729996
"1547",999999999,2014-03-06,3,6,2014,10,1,23,2,1,139.664998
"1548",999999999,2014-03-06,3,6,2014,11,1,24.1,3,1,128.144998
"1549",999999999,2014-03-06,3,6,2014,12,1,24.1,4,1,103.739997
"1550",999999999,2014-03-06,3,6,2014,13,1,24.1,5,0,111.974997
"1551",999999999,2014-03-06,3,6,2014,14,1,24.1,6,0,104.159998
"1552",999999999,2014-03-06,3,6,2014,15,1,24.1,0,1,42.81
"1553",999999999,2014-03-06,3,6,2014,16,1,24.1,1,1,0.225
"1554",999999999,2014-03-06,3,6,2014,17,1,21.9,2,1,0.03
"1555",999999999,2014-03-06,3,6,2014,18,1,23,3,1,0.015
"1567",999999999,2014-03-07,3,7,2014,6,0,21,1,1,30.6
"1568",999999999,2014-03-07,3,7,2014,7,1,25,2,1,117.344999
"1569",999999999,2014-03-07,3,7,2014,8,1,27,3,1,147.074994
"1570",999999999,2014-03-07,3,7,2014,9,1,30.9,4,1,138.854997
"1571",999999999,2014-03-07,3,7,2014,10,1,30.9,5,0,110.819999
"1572",999999999,2014-03-07,3,7,2014,11,1,32,6,0,107.235
"1573",999999999,2014-03-07,3,7,2014,12,1,32,0,1,103.724996
"1574",999999999,2014-03-07,3,7,2014,13,1,33.1,1,1,87.9
"1575",999999999,2014-03-07,3,7,2014,14,1,33.1,2,1,68.61
"1576",999999999,2014-03-07,3,7,2014,15,1,33.1,3,1,40.44
"1577",999999999,2014-03-07,3,7,2014,16,1,32,4,1,0.465
"1578",999999999,2014-03-07,3,7,2014,17,1,32,5,0,0.195
"1611",999999999,2014-03-09,3,9,2014,2,0,54.06666667,3,1,62.355
"1639",999999999,2014-03-10,3,10,2014,6,0,28.2,3,1,28.59
"1640",999999999,2014-03-10,3,10,2014,7,1,28.9,4,1,120.854999
"1641",999999999,2014-03-10,3,10,2014,8,1,29.26666667,5,0,161.234995
"1642",999999999,2014-03-10,3,10,2014,9,1,32,6,0,152.084997
"1643",999999999,2014-03-10,3,10,2014,10,1,34,0,1,148.109996
"1644",999999999,2014-03-10,3,10,2014,11,1,39,1,1,128.909996
"1645",999999999,2014-03-10,3,10,2014,12,1,39.9,2,1,113.084999
"1646",999999999,2014-03-10,3,10,2014,13,1,43,3,1,105.989999
"1647",999999999,2014-03-10,3,10,2014,14,1,43,4,1,77.61
"1648",999999999,2014-03-10,3,10,2014,15,1,43,5,0,34.185
"1649",999999999,2014-03-10,3,10,2014,16,1,41,6,0,0.66
"1651",999999999,2014-03-10,3,10,2014,18,1,37,1,1,0.015
"1663",999999999,2014-03-11,3,11,2014,6,0,36,6,0,24.18
"1664",999999999,2014-03-11,3,11,2014,7,1,37.9,0,1,125.175
"1665",999999999,2014-03-11,3,11,2014,8,1,42.1,1,1,145.739996
"1666",999999999,2014-03-11,3,11,2014,9,1,48,2,1,110.279996
"1667",999999999,2014-03-11,3,11,2014,10,1,54.06666667,3,1,121.349995
"1668",999999999,2014-03-11,3,11,2014,11,1,54.06666667,4,1,97.964998
"1669",999999999,2014-03-11,3,11,2014,12,1,55,5,0,86.28
"1670",999999999,2014-03-11,3,11,2014,13,1,57.2,6,0,83.955
"1671",999999999,2014-03-11,3,11,2014,14,1,57.2,2,1,71.805
"1672",999999999,2014-03-11,3,11,2014,15,1,59,3,1,33.885
"1673",999999999,2014-03-11,3,11,2014,16,1,57.2,4,1,1.335
"1674",999999999,2014-03-11,3,11,2014,17,1,55.4,5,0,0.255
"1675",999999999,2014-03-11,3,11,2014,18,1,54.06666667,6,0,0.36
"1676",999999999,2014-03-11,3,11,2014,19,1,53.6,0,1,0.315
"1677",999999999,2014-03-11,3,11,2014,20,0,51.8,1,1,0.03
"1687",999999999,2014-03-12,3,12,2014,6,0,39.2,4,1,12.465
"1688",999999999,2014-03-12,3,12,2014,7,1,39.9,5,0,91.244998
"1689",999999999,2014-03-12,3,12,2014,8,1,42.8,6,0,120.764999
"1690",999999999,2014-03-12,3,12,2014,9,1,43,0,1,120.164999
"1691",999999999,2014-03-12,3,12,2014,10,1,44.1,1,1,105.629999
"1692",999999999,2014-03-12,3,12,2014,11,1,44.1,2,1,104.699997
"1693",999999999,2014-03-12,3,12,2014,12,1,44.6,3,1,96.584998
"1694",999999999,2014-03-12,3,12,2014,13,1,42.8,4,1,87.705
"1695",999999999,2014-03-12,3,12,2014,14,1,44.6,5,0,86.01
"1696",999999999,2014-03-12,3,12,2014,15,1,43,6,0,48.255
"1697",999999999,2014-03-12,3,12,2014,16,1,43,0,1,9.495
"1698",999999999,2014-03-12,3,12,2014,17,1,42.8,1,1,0.585
"1699",999999999,2014-03-12,3,12,2014,18,1,43,2,1,0.045
"1711",999999999,2014-03-13,3,13,2014,6,0,23,0,1,17.04
"1712",999999999,2014-03-13,3,13,2014,7,1,22.45,1,1,107.069999
"1713",999999999,2014-03-13,3,13,2014,8,1,21,2,1,127.409999
"1714",999999999,2014-03-13,3,13,2014,9,1,19.86666667,3,1,118.934997
"1715",999999999,2014-03-13,3,13,2014,10,1,18.7,4,1,134.384995
"1716",999999999,2014-03-13,3,13,2014,11,1,19.2,5,0,127.424997
"1717",999999999,2014-03-13,3,13,2014,12,1,19.2,6,0,117.404996
"1718",999999999,2014-03-13,3,13,2014,13,1,19.65,0,1,107.579998
"1719",999999999,2014-03-13,3,13,2014,14,1,20.2,1,1,83.04
"1720",999999999,2014-03-13,3,13,2014,15,1,21,2,1,50.235
"1721",999999999,2014-03-13,3,13,2014,16,1,21.9,3,1,2.265
"1722",999999999,2014-03-13,3,13,2014,17,1,24.1,4,1,0.255
"1723",999999999,2014-03-13,3,13,2014,18,1,19.9,5,0,0.24
"1724",999999999,2014-03-13,3,13,2014,19,1,19.9,6,0,0.06
"1735",999999999,2014-03-14,3,14,2014,6,0,17.1,3,1,31.74
"1736",999999999,2014-03-14,3,14,2014,7,1,19,4,1,132.929996
"1737",999999999,2014-03-14,3,14,2014,8,1,54.06666667,5,0,168.794997
"1738",999999999,2014-03-14,3,14,2014,9,1,23,6,0,146.234997
"1739",999999999,2014-03-14,3,14,2014,10,1,26.1,0,1,126.554996
"1740",999999999,2014-03-14,3,14,2014,11,1,30,1,1,114.734999
"1741",999999999,2014-03-14,3,14,2014,12,1,32,2,1,121.199998
"1742",999999999,2014-03-14,3,14,2014,13,1,54.06666667,3,1,102.974997
"1743",999999999,2014-03-14,3,14,2014,14,1,37,4,1,96.435
"1744",999999999,2014-03-14,3,14,2014,15,1,37.9,5,0,49.665
"1745",999999999,2014-03-14,3,14,2014,16,1,37.9,6,0,2.1
"1746",999999999,2014-03-14,3,14,2014,17,1,37,0,1,0.06
"1807",999999999,2014-03-17,3,17,2014,6,0,16,5,0,16.035
"1808",999999999,2014-03-17,3,17,2014,7,1,16,6,0,85.08
"1809",999999999,2014-03-17,3,17,2014,8,1,17.1,0,1,95.939999
"1810",999999999,2014-03-17,3,17,2014,9,1,19,1,1,96.585
"1811",999999999,2014-03-17,3,17,2014,10,1,21.9,2,1,97.694999
"1812",999999999,2014-03-17,3,17,2014,11,1,24.1,3,1,97.769998
"1813",999999999,2014-03-17,3,17,2014,12,1,24.1,4,1,90.885
"1814",999999999,2014-03-17,3,17,2014,13,1,25,5,0,84.12
"1815",999999999,2014-03-17,3,17,2014,14,1,26.1,6,0,60.51
"1816",999999999,2014-03-17,3,17,2014,15,1,25,0,1,22.98
"1831",999999999,2014-03-18,3,18,2014,6,0,19.9,1,1,28.995
"1832",999999999,2014-03-18,3,18,2014,7,1,21,2,1,128.519997
"1833",999999999,2014-03-18,3,18,2014,8,1,26.1,3,1,168.014999
"1834",999999999,2014-03-18,3,18,2014,9,1,28.9,4,1,154.784997
"1835",999999999,2014-03-18,3,18,2014,10,1,30.9,5,0,139.949996
"1836",999999999,2014-03-18,3,18,2014,11,1,30.9,6,0,131.834996
"1837",999999999,2014-03-18,3,18,2014,12,1,32,0,1,113.384998
"1838",999999999,2014-03-18,3,18,2014,13,1,32,1,1,105.809997
"1839",999999999,2014-03-18,3,18,2014,14,1,32,2,1,99.795
"1840",999999999,2014-03-18,3,18,2014,15,1,32,3,1,54.03
"1841",999999999,2014-03-18,3,18,2014,16,1,32,4,1,0.285
"1842",999999999,2014-03-18,3,18,2014,17,1,30.9,5,0,0.165
"1843",999999999,2014-03-18,3,18,2014,18,1,30,6,0,0.03
"1855",999999999,2014-03-19,3,19,2014,6,0,27,4,1,30.48
"1856",999999999,2014-03-19,3,19,2014,7,1,30.9,5,0,137.054999
"1857",999999999,2014-03-19,3,19,2014,8,1,34,6,0,162.644996
"1858",999999999,2014-03-19,3,19,2014,9,1,37.9,0,1,129.944999
"1859",999999999,2014-03-19,3,19,2014,10,1,39,1,1,125.204999
"1860",999999999,2014-03-19,3,19,2014,11,1,39.9,2,1,120.164998
"1861",999999999,2014-03-19,3,19,2014,12,1,39,3,1,86.175
"1862",999999999,2014-03-19,3,19,2014,13,1,39,4,1,80.835
"1863",999999999,2014-03-19,3,19,2014,14,1,39,5,0,78.39
"1864",999999999,2014-03-19,3,19,2014,15,1,37.9,6,0,42
"1865",999999999,2014-03-19,3,19,2014,16,1,37.9,0,1,0.69
"1866",999999999,2014-03-19,3,19,2014,17,1,37,1,1,0.195
"1879",999999999,2014-03-20,3,20,2014,6,0,38.2,0,1,24.81
"1880",999999999,2014-03-20,3,20,2014,7,1,39.43333333,1,1,119.804999
"1881",999999999,2014-03-20,3,20,2014,8,1,40.4,2,1,125.999996
"1882",999999999,2014-03-20,3,20,2014,9,1,41,3,1,113.385
"1883",999999999,2014-03-20,3,20,2014,10,1,42.45,4,1,109.334998
"1884",999999999,2014-03-20,3,20,2014,11,1,46,5,0,99.494998
"1885",999999999,2014-03-20,3,20,2014,12,1,50,6,0,92.399999
"1886",999999999,2014-03-20,3,20,2014,13,1,51.1,0,1,86.295
"1887",999999999,2014-03-20,3,20,2014,14,1,50,1,1,73.395
"1888",999999999,2014-03-20,3,20,2014,15,1,48.9,2,1,37.98
"1889",999999999,2014-03-20,3,20,2014,16,1,50,3,1,5.835
"1890",999999999,2014-03-20,3,20,2014,17,1,48.9,4,1,0.42
"1891",999999999,2014-03-20,3,20,2014,18,1,48,5,0,0.045
"1903",999999999,2014-03-21,3,21,2014,6,0,37,3,1,16.32
"1904",999999999,2014-03-21,3,21,2014,7,1,37,4,1,103.559999
"1905",999999999,2014-03-21,3,21,2014,8,1,37,5,0,119.369999
"1906",999999999,2014-03-21,3,21,2014,9,1,39,6,0,109.619994
"1907",999999999,2014-03-21,3,21,2014,10,1,39.9,0,1,104.969999
"1908",999999999,2014-03-21,3,21,2014,11,1,41,1,1,87.735
"1909",999999999,2014-03-21,3,21,2014,12,1,42.1,2,1,86.565
"1910",999999999,2014-03-21,3,21,2014,13,1,43,3,1,80.94
"1911",999999999,2014-03-21,3,21,2014,14,1,42.1,4,1,71.175
"1912",999999999,2014-03-21,3,21,2014,15,1,42.1,5,0,34.515
"1913",999999999,2014-03-21,3,21,2014,16,1,41,6,0,1.305
"1914",999999999,2014-03-21,3,21,2014,17,1,41,0,1,0.045
"1975",999999999,2014-03-24,3,24,2014,6,0,17.1,5,0,31.71
"1976",999999999,2014-03-24,3,24,2014,7,1,18,6,0,121.469999
"1977",999999999,2014-03-24,3,24,2014,8,1,19.9,0,1,150.494998
"1978",999999999,2014-03-24,3,24,2014,9,1,23,1,1,149.159997
"1979",999999999,2014-03-24,3,24,2014,10,1,24.1,2,1,129.929999
"1980",999999999,2014-03-24,3,24,2014,11,1,26.1,3,1,112.904998
"1981",999999999,2014-03-24,3,24,2014,12,1,28.9,4,1,80.415
"1982",999999999,2014-03-24,3,24,2014,13,1,30.9,5,0,78.42
"1983",999999999,2014-03-24,3,24,2014,14,1,30.9,6,0,64.365
"1984",999999999,2014-03-24,3,24,2014,15,1,32,0,1,26.535
"1985",999999999,2014-03-24,3,24,2014,16,1,32,1,1,0.015
"1999",999999999,2014-03-25,3,25,2014,6,0,21.9,1,1,22.155
"2000",999999999,2014-03-25,3,25,2014,7,1,24.1,2,1,108.644999
"2001",999999999,2014-03-25,3,25,2014,8,1,27,3,1,147.224997
"2002",999999999,2014-03-25,3,25,2014,9,1,30,4,1,111.464997
"2003",999999999,2014-03-25,3,25,2014,10,1,30.9,5,0,113.249999
"2004",999999999,2014-03-25,3,25,2014,11,1,32,6,0,97.409999
"2005",999999999,2014-03-25,3,25,2014,12,1,35.1,2,1,89.984999
"2006",999999999,2014-03-25,3,25,2014,13,1,36,3,1,79.425
"2007",999999999,2014-03-25,3,25,2014,14,1,39,4,1,46.32
"2008",999999999,2014-03-25,3,25,2014,15,1,35.35,5,0,18.27
"2009",999999999,2014-03-25,3,25,2014,16,1,35.1,6,0,0.03
"2023",999999999,2014-03-26,3,26,2014,6,0,30,6,0,14.07
"2024",999999999,2014-03-26,3,26,2014,7,1,28.9,0,1,106.874998
"2025",999999999,2014-03-26,3,26,2014,8,1,30,1,1,135.059999
"2026",999999999,2014-03-26,3,26,2014,9,1,28.9,2,1,111.164998
"2027",999999999,2014-03-26,3,26,2014,10,1,30,3,1,123.944999
"2028",999999999,2014-03-26,3,26,2014,11,1,30.9,4,1,117.614999
"2029",999999999,2014-03-26,3,26,2014,12,1,33.1,5,0,124.574998
"2030",999999999,2014-03-26,3,26,2014,13,1,34,6,0,97.379998
"2031",999999999,2014-03-26,3,26,2014,14,1,34,0,1,78.645
"2032",999999999,2014-03-26,3,26,2014,15,1,34,1,1,35.61
"2033",999999999,2014-03-26,3,26,2014,16,1,34,2,1,0.06
"2047",999999999,2014-03-27,3,27,2014,6,0,21.9,2,1,19.71
"2048",999999999,2014-03-27,3,27,2014,7,1,23,3,1,105.989999
"2049",999999999,2014-03-27,3,27,2014,8,1,25,4,1,148.004996
"2050",999999999,2014-03-27,3,27,2014,9,1,28,5,0,126.839996
"2051",999999999,2014-03-27,3,27,2014,10,1,30.9,6,0,132.974996
"2052",999999999,2014-03-27,3,27,2014,11,1,34,0,1,118.814997
"2053",999999999,2014-03-27,3,27,2014,12,1,37,1,1,91.499999
"2054",999999999,2014-03-27,3,27,2014,13,1,39.9,2,1,87
"2055",999999999,2014-03-27,3,27,2014,14,1,43,3,1,79.365
"2056",999999999,2014-03-27,3,27,2014,15,1,45,4,1,39.12
"2057",999999999,2014-03-27,3,27,2014,16,1,46,5,0,0.045
"2071",999999999,2014-03-28,3,28,2014,6,0,37,5,0,16.29
"2072",999999999,2014-03-28,3,28,2014,7,1,39,6,0,97.769997
"2073",999999999,2014-03-28,3,28,2014,8,1,42.1,0,1,116.714997
"2074",999999999,2014-03-28,3,28,2014,9,1,46.9,1,1,94.139999
"2075",999999999,2014-03-28,3,28,2014,10,1,51.1,2,1,91.335
"2076",999999999,2014-03-28,3,28,2014,11,1,54,3,1,66.555
"2077",999999999,2014-03-28,3,28,2014,12,1,57.9,4,1,66.855
"2078",999999999,2014-03-28,3,28,2014,13,1,60.1,5,0,63.855
"2079",999999999,2014-03-28,3,28,2014,14,1,57.9,6,0,51.855
"2080",999999999,2014-03-28,3,28,2014,15,1,51.9,0,1,21.495
"2081",999999999,2014-03-28,3,28,2014,16,1,51.9,1,1,0.06
"2143",999999999,2014-03-31,3,31,2014,6,0,34,0,1,15.375
"2144",999999999,2014-03-31,3,31,2014,7,1,35.1,1,1,114.674998
